source_roi,target_roi,presence_rate
lingual-lh,lateraloccipital-rh (-0.29),0.75
lingual-lh (-0.34),lateraloccipital-rh (-0.29),0.6666666666666666
lingual-rh (-0.28),lateraloccipital-rh (-0.29),0.6666666666666666
medialorbitofrontal-lh,lateraloccipital-rh (-0.29),0.8333333333333335
medialorbitofrontal-rh,lateraloccipital-rh (-0.29),0.8749999999999999
middletemporal-rh (-0.30),lateraloccipital-rh (-0.29),0.0
paracentral-lh (-0.26),lateraloccipital-rh (-0.29),0.5833333333333334
paracentral-lh (-0.29),lateraloccipital-rh (-0.29),0.0
paracentral-rh (-0.22),lateraloccipital-rh (-0.29),0.0
parahippocampal-lh (-0.39),lateraloccipital-rh (-0.29),0.0
parahippocampal-rh,lateraloccipital-rh (-0.29),0.8333333333333334
parahippocampal-rh (-0.28),lateraloccipital-rh (-0.29),0.75
parsopercularis-lh,lateraloccipital-rh (-0.29),0.8888888888888888
parsopercularis-rh (-0.22),lateraloccipital-rh (-0.29),0.5833333333333334
parsorbitalis-rh (-0.28),lateraloccipital-rh (-0.29),0.0
parstriangularis-lh,lateraloccipital-rh (-0.29),0.8333333333333333
parstriangularis-rh,lateraloccipital-rh (-0.29),0.6704545454545454
pericalcarine-rh,lateraloccipital-rh (-0.29),0.5833333333333334
posteriorcingulate-lh,lateraloccipital-rh (-0.29),0.8333333333333334
posteriorcingulate-rh,lateraloccipital-rh (-0.29),0.8333333333333335
precentral-lh,lateraloccipital-rh (-0.29),0.6666666666666666
precentral-rh (-0.26),lateraloccipital-rh (-0.29),0.0
precuneus-lh,lateraloccipital-rh (-0.29),0.8333333333333334
precuneus-rh,lateraloccipital-rh (-0.29),0.9166666666666666
rostralanteriorcingulate-lh (-0.27),lateraloccipital-rh (-0.29),0.0
rostralanteriorcingulate-lh (-0.33),lateraloccipital-rh (-0.29),0.0
rostralanteriorcingulate-rh (-0.32),lateraloccipital-rh (-0.29),0.0
rostralmiddlefrontal-lh,lateraloccipital-rh (-0.29),0.6666666666666666
rostralmiddlefrontal-rh (-0.29),lateraloccipital-rh (-0.29),0.0
superiorfrontal-lh (-0.25),lateraloccipital-rh (-0.29),0.0
superiorparietal-lh (-0.34),lateraloccipital-rh (-0.29),0.0
superiorparietal-rh,lateraloccipital-rh (-0.29),0.8333333333333335
superiortemporal-lh,lateraloccipital-rh (-0.29),0.8333333333333334
superiortemporal-rh (-0.32),lateraloccipital-rh (-0.29),0.0
supramarginal-lh (-0.36),lateraloccipital-rh (-0.29),0.0
temporalpole-lh (-0.21),lateraloccipital-rh (-0.29),0.0
temporalpole-rh (-0.30),lateraloccipital-rh (-0.29),0.0
bankssts-rh (-0.23),lateralorbitofrontal-lh,0.0
bankssts-rh (-0.29),lateralorbitofrontal-lh,0.9166666666666666
caudalanteriorcingulate-lh (-0.38),lateralorbitofrontal-lh,0.0
caudalanteriorcingulate-rh (-0.33),lateralorbitofrontal-lh,0.0
caudalmiddlefrontal-lh,lateralorbitofrontal-lh,0.9166666666666666
caudalmiddlefrontal-rh (-0.38),lateralorbitofrontal-lh,0.0
cuneus-lh,lateralorbitofrontal-lh,0.0
entorhinal-lh,lateralorbitofrontal-lh,0.8333333333333334
entorhinal-lh (-0.35),lateralorbitofrontal-lh,0.0
entorhinal-rh,lateralorbitofrontal-lh,0.9166666666666666
entorhinal-rh (-0.27),lateralorbitofrontal-lh,0.9166666666666666
frontalpole-rh (-0.28),lateralorbitofrontal-lh,0.0
fusiform-rh (-0.23),lateralorbitofrontal-lh,0.5833333333333335
fusiform-rh (-0.24),lateralorbitofrontal-lh,0.0
inferiorparietal-lh,lateralorbitofrontal-lh,0.858267716535433
inferiorparietal-rh (-0.26),lateralorbitofrontal-lh,0.0
inferiortemporal-lh (-0.29),lateralorbitofrontal-lh,0.0
inferiortemporal-lh (-0.30),lateralorbitofrontal-lh,0.41666666666666674
insula-lh,lateralorbitofrontal-lh,0.8333333333333333
lateraloccipital-lh (-0.31),lateralorbitofrontal-lh,0.0
lateraloccipital-rh,lateralorbitofrontal-lh,0.5833333333333334
lateraloccipital-rh (-0.29),lateralorbitofrontal-lh,1.0
lateralorbitofrontal-lh (-0.27),lateralorbitofrontal-lh,0.0
lateralorbitofrontal-rh (-0.25),lateralorbitofrontal-lh,0.0
lingual-lh,lateralorbitofrontal-lh,0.8333333333333334
lingual-lh (-0.34),lateralorbitofrontal-lh,0.41666666666666674
lingual-rh (-0.28),lateralorbitofrontal-lh,0.41666666666666674
medialorbitofrontal-lh,lateralorbitofrontal-lh,0.9166666666666665
medialorbitofrontal-rh,lateralorbitofrontal-lh,0.9166666666666666
middletemporal-rh (-0.30),lateralorbitofrontal-lh,0.0
paracentral-lh (-0.26),lateralorbitofrontal-lh,0.5833333333333335
paracentral-lh (-0.29),lateralorbitofrontal-lh,0.0
paracentral-rh (-0.22),lateralorbitofrontal-lh,0.0
parahippocampal-lh (-0.39),lateralorbitofrontal-lh,0.0
parahippocampal-rh,lateralorbitofrontal-lh,0.9166666666666666
parahippocampal-rh (-0.28),lateralorbitofrontal-lh,0.9166666666666666
parsopercularis-lh,lateralorbitofrontal-lh,0.9166666666666666
parsopercularis-rh (-0.22),lateralorbitofrontal-lh,0.5833333333333335
parsorbitalis-rh (-0.28),lateralorbitofrontal-lh,0.0
parstriangularis-lh,lateralorbitofrontal-lh,1.0
parstriangularis-rh,lateralorbitofrontal-lh,0.8068181818181819
pericalcarine-rh,lateralorbitofrontal-lh,0.5
posteriorcingulate-lh,lateralorbitofrontal-lh,0.8689567430025446
posteriorcingulate-rh,lateralorbitofrontal-lh,0.8636570907432739
precentral-lh,lateralorbitofrontal-lh,0.5833333333333334
precentral-rh (-0.26),lateralorbitofrontal-lh,0.0
precuneus-lh,lateralorbitofrontal-lh,1.0
precuneus-rh,lateralorbitofrontal-lh,0.8333333333333333
rostralanteriorcingulate-lh (-0.27),lateralorbitofrontal-lh,0.0
rostralanteriorcingulate-lh (-0.33),lateralorbitofrontal-lh,0.0
rostralanteriorcingulate-rh (-0.32),lateralorbitofrontal-lh,0.0
rostralmiddlefrontal-lh,lateralorbitofrontal-lh,0.8333333333333334
rostralmiddlefrontal-rh (-0.29),lateralorbitofrontal-lh,0.0
superiorfrontal-lh (-0.25),lateralorbitofrontal-lh,0.0
superiorparietal-lh (-0.34),lateralorbitofrontal-lh,0.0
superiorparietal-rh,lateralorbitofrontal-lh,1.0
superiortemporal-lh,lateralorbitofrontal-lh,1.0
superiortemporal-rh (-0.32),lateralorbitofrontal-lh,1.0
supramarginal-lh (-0.36),lateralorbitofrontal-lh,0.0
temporalpole-lh (-0.21),lateralorbitofrontal-lh,0.0
temporalpole-rh (-0.30),lateralorbitofrontal-lh,1.0
bankssts-rh (-0.23),lateralorbitofrontal-lh (-0.27),0.0
bankssts-rh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
caudalanteriorcingulate-lh (-0.38),lateralorbitofrontal-lh (-0.27),0.0
caudalanteriorcingulate-rh (-0.33),lateralorbitofrontal-lh (-0.27),0.0
caudalmiddlefrontal-lh,lateralorbitofrontal-lh (-0.27),0.0
caudalmiddlefrontal-rh (-0.38),lateralorbitofrontal-lh (-0.27),0.0
cuneus-lh,lateralorbitofrontal-lh (-0.27),0.0
entorhinal-lh,lateralorbitofrontal-lh (-0.27),0.0
entorhinal-lh (-0.35),lateralorbitofrontal-lh (-0.27),0.0
entorhinal-rh,lateralorbitofrontal-lh (-0.27),0.0
entorhinal-rh (-0.27),lateralorbitofrontal-lh (-0.27),0.0
frontalpole-rh (-0.28),lateralorbitofrontal-lh (-0.27),0.0
fusiform-rh (-0.23),lateralorbitofrontal-lh (-0.27),0.0
fusiform-rh (-0.24),lateralorbitofrontal-lh (-0.27),0.0
inferiorparietal-lh,lateralorbitofrontal-lh (-0.27),0.0
inferiorparietal-rh (-0.26),lateralorbitofrontal-lh (-0.27),0.0
inferiortemporal-lh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
inferiortemporal-lh (-0.30),lateralorbitofrontal-lh (-0.27),0.0
insula-lh,lateralorbitofrontal-lh (-0.27),0.0
lateraloccipital-lh (-0.31),lateralorbitofrontal-lh (-0.27),0.0
lateraloccipital-rh,lateralorbitofrontal-lh (-0.27),0.0
lateraloccipital-rh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
lateralorbitofrontal-lh,lateralorbitofrontal-lh (-0.27),0.0
lateralorbitofrontal-rh (-0.25),lateralorbitofrontal-lh (-0.27),0.0
lingual-lh,lateralorbitofrontal-lh (-0.27),0.0
lingual-lh (-0.34),lateralorbitofrontal-lh (-0.27),0.0
lingual-rh (-0.28),lateralorbitofrontal-lh (-0.27),0.0
medialorbitofrontal-lh,lateralorbitofrontal-lh (-0.27),0.0
medialorbitofrontal-rh,lateralorbitofrontal-lh (-0.27),0.0
middletemporal-rh (-0.30),lateralorbitofrontal-lh (-0.27),0.0
paracentral-lh (-0.26),lateralorbitofrontal-lh (-0.27),0.0
paracentral-lh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
paracentral-rh (-0.22),lateralorbitofrontal-lh (-0.27),0.0
parahippocampal-lh (-0.39),lateralorbitofrontal-lh (-0.27),0.0
parahippocampal-rh,lateralorbitofrontal-lh (-0.27),0.0
parahippocampal-rh (-0.28),lateralorbitofrontal-lh (-0.27),0.0
parsopercularis-lh,lateralorbitofrontal-lh (-0.27),0.0
parsopercularis-rh (-0.22),lateralorbitofrontal-lh (-0.27),0.0
parsorbitalis-rh (-0.28),lateralorbitofrontal-lh (-0.27),0.0
parstriangularis-lh,lateralorbitofrontal-lh (-0.27),0.0
parstriangularis-rh,lateralorbitofrontal-lh (-0.27),0.0
pericalcarine-rh,lateralorbitofrontal-lh (-0.27),0.0
posteriorcingulate-lh,lateralorbitofrontal-lh (-0.27),0.0
posteriorcingulate-rh,lateralorbitofrontal-lh (-0.27),0.0
precentral-lh,lateralorbitofrontal-lh (-0.27),0.0
precentral-rh (-0.26),lateralorbitofrontal-lh (-0.27),0.0
precuneus-lh,lateralorbitofrontal-lh (-0.27),0.0
precuneus-rh,lateralorbitofrontal-lh (-0.27),0.0
rostralanteriorcingulate-lh (-0.27),lateralorbitofrontal-lh (-0.27),0.0
rostralanteriorcingulate-lh (-0.33),lateralorbitofrontal-lh (-0.27),0.0
rostralanteriorcingulate-rh (-0.32),lateralorbitofrontal-lh (-0.27),0.0
rostralmiddlefrontal-lh,lateralorbitofrontal-lh (-0.27),0.0
rostralmiddlefrontal-rh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
superiorfrontal-lh (-0.25),lateralorbitofrontal-lh (-0.27),0.0
superiorparietal-lh (-0.34),lateralorbitofrontal-lh (-0.27),0.0
superiorparietal-rh,lateralorbitofrontal-lh (-0.27),0.0
superiortemporal-lh,lateralorbitofrontal-lh (-0.27),0.0
superiortemporal-rh (-0.32),lateralorbitofrontal-lh (-0.27),0.0
supramarginal-lh (-0.36),lateralorbitofrontal-lh (-0.27),0.0
temporalpole-lh (-0.21),lateralorbitofrontal-lh (-0.27),0.0
temporalpole-rh (-0.30),lateralorbitofrontal-lh (-0.27),0.0
bankssts-rh (-0.23),lateralorbitofrontal-rh (-0.25),0.0
bankssts-rh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
caudalanteriorcingulate-lh (-0.38),lateralorbitofrontal-rh (-0.25),0.0
caudalanteriorcingulate-rh (-0.33),lateralorbitofrontal-rh (-0.25),0.0
caudalmiddlefrontal-lh,lateralorbitofrontal-rh (-0.25),0.0
caudalmiddlefrontal-rh (-0.38),lateralorbitofrontal-rh (-0.25),0.0
cuneus-lh,lateralorbitofrontal-rh (-0.25),0.0
entorhinal-lh,lateralorbitofrontal-rh (-0.25),0.0
entorhinal-lh (-0.35),lateralorbitofrontal-rh (-0.25),0.0
entorhinal-rh,lateralorbitofrontal-rh (-0.25),0.0
entorhinal-rh (-0.27),lateralorbitofrontal-rh (-0.25),0.0
frontalpole-rh (-0.28),lateralorbitofrontal-rh (-0.25),0.0
fusiform-rh (-0.23),lateralorbitofrontal-rh (-0.25),0.0
fusiform-rh (-0.24),lateralorbitofrontal-rh (-0.25),0.0
inferiorparietal-lh,lateralorbitofrontal-rh (-0.25),0.0
inferiorparietal-rh (-0.26),lateralorbitofrontal-rh (-0.25),0.0
inferiortemporal-lh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
inferiortemporal-lh (-0.30),lateralorbitofrontal-rh (-0.25),0.0
insula-lh,lateralorbitofrontal-rh (-0.25),0.0
lateraloccipital-lh (-0.31),lateralorbitofrontal-rh (-0.25),0.0
lateraloccipital-rh,lateralorbitofrontal-rh (-0.25),0.0
lateraloccipital-rh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
lateralorbitofrontal-lh,lateralorbitofrontal-rh (-0.25),0.0
lateralorbitofrontal-lh (-0.27),lateralorbitofrontal-rh (-0.25),0.0
lingual-lh,lateralorbitofrontal-rh (-0.25),0.0
lingual-lh (-0.34),lateralorbitofrontal-rh (-0.25),0.0
lingual-rh (-0.28),lateralorbitofrontal-rh (-0.25),0.0
medialorbitofrontal-lh,lateralorbitofrontal-rh (-0.25),0.0
medialorbitofrontal-rh,lateralorbitofrontal-rh (-0.25),0.0
middletemporal-rh (-0.30),lateralorbitofrontal-rh (-0.25),0.0
paracentral-lh (-0.26),lateralorbitofrontal-rh (-0.25),0.0
paracentral-lh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
paracentral-rh (-0.22),lateralorbitofrontal-rh (-0.25),0.0
parahippocampal-lh (-0.39),lateralorbitofrontal-rh (-0.25),0.0
parahippocampal-rh,lateralorbitofrontal-rh (-0.25),0.0
parahippocampal-rh (-0.28),lateralorbitofrontal-rh (-0.25),0.0
parsopercularis-lh,lateralorbitofrontal-rh (-0.25),0.0
parsopercularis-rh (-0.22),lateralorbitofrontal-rh (-0.25),0.0
parsorbitalis-rh (-0.28),lateralorbitofrontal-rh (-0.25),0.0
parstriangularis-lh,lateralorbitofrontal-rh (-0.25),0.0
parstriangularis-rh,lateralorbitofrontal-rh (-0.25),0.0
pericalcarine-rh,lateralorbitofrontal-rh (-0.25),0.0
posteriorcingulate-lh,lateralorbitofrontal-rh (-0.25),0.0
posteriorcingulate-rh,lateralorbitofrontal-rh (-0.25),0.0
precentral-lh,lateralorbitofrontal-rh (-0.25),0.0
precentral-rh (-0.26),lateralorbitofrontal-rh (-0.25),0.0
precuneus-lh,lateralorbitofrontal-rh (-0.25),0.0
precuneus-rh,lateralorbitofrontal-rh (-0.25),0.0
rostralanteriorcingulate-lh (-0.27),lateralorbitofrontal-rh (-0.25),0.0
rostralanteriorcingulate-lh (-0.33),lateralorbitofrontal-rh (-0.25),0.0
rostralanteriorcingulate-rh (-0.32),lateralorbitofrontal-rh (-0.25),0.0
rostralmiddlefrontal-lh,lateralorbitofrontal-rh (-0.25),0.0
rostralmiddlefrontal-rh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
superiorfrontal-lh (-0.25),lateralorbitofrontal-rh (-0.25),0.0
superiorparietal-lh (-0.34),lateralorbitofrontal-rh (-0.25),0.0
superiorparietal-rh,lateralorbitofrontal-rh (-0.25),0.0
superiortemporal-lh,lateralorbitofrontal-rh (-0.25),0.0
superiortemporal-rh (-0.32),lateralorbitofrontal-rh (-0.25),0.0
supramarginal-lh (-0.36),lateralorbitofrontal-rh (-0.25),0.0
temporalpole-lh (-0.21),lateralorbitofrontal-rh (-0.25),0.0
temporalpole-rh (-0.30),lateralorbitofrontal-rh (-0.25),0.0
bankssts-rh (-0.23),lingual-lh,0.0
bankssts-rh (-0.29),lingual-lh,0.8333333333333335
caudalanteriorcingulate-lh (-0.38),lingual-lh,0.0
caudalanteriorcingulate-rh (-0.33),lingual-lh,0.0
caudalmiddlefrontal-lh,lingual-lh,0.8055555555555555
caudalmiddlefrontal-rh (-0.38),lingual-lh,0.0
cuneus-lh,lingual-lh,0.75
entorhinal-lh,lingual-lh,0.0
entorhinal-lh (-0.35),lingual-lh,0.0
entorhinal-rh,lingual-lh,0.8333333333333334
entorhinal-rh (-0.27),lingual-lh,0.8333333333333335
frontalpole-rh (-0.28),lingual-lh,0.0
fusiform-rh (-0.23),lingual-lh,0.5
fusiform-rh (-0.24),lingual-lh,0.0
inferiorparietal-lh,lingual-lh,0.6916010498687665
inferiorparietal-rh (-0.26),lingual-lh,0.0
inferiortemporal-lh (-0.29),lingual-lh,0.0
inferiortemporal-lh (-0.30),lingual-lh,0.41666666666666674
insula-lh,lingual-lh,0.8333333333333333
lateraloccipital-lh (-0.31),lingual-lh,0.0
lateraloccipital-rh,lingual-lh,0.5
lateraloccipital-rh (-0.29),lingual-lh,0.8333333333333335
lateralorbitofrontal-lh,lingual-lh,0.75
lateralorbitofrontal-lh (-0.27),lingual-lh,0.0
lateralorbitofrontal-rh (-0.25),lingual-lh,0.0
lingual-lh (-0.34),lingual-lh,0.41666666666666674
lingual-rh (-0.28),lingual-lh,0.41666666666666674
medialorbitofrontal-lh,lingual-lh,0.8333333333333335
medialorbitofrontal-rh,lingual-lh,0.875
middletemporal-rh (-0.30),lingual-lh,0.0
paracentral-lh (-0.26),lingual-lh,0.5
paracentral-lh (-0.29),lingual-lh,0.0
paracentral-rh (-0.22),lingual-lh,0.0
parahippocampal-lh (-0.39),lingual-lh,0.0
parahippocampal-rh,lingual-lh,0.8333333333333334
parahippocampal-rh (-0.28),lingual-lh,0.8333333333333335
parsopercularis-lh,lingual-lh,0.8611111111111113
parsopercularis-rh (-0.22),lingual-lh,0.5
parsorbitalis-rh (-0.28),lingual-lh,0.0
parstriangularis-lh,lingual-lh,0.8333333333333335
parstriangularis-rh,lingual-lh,0.7537878787878788
pericalcarine-rh,lingual-lh,0.5
posteriorcingulate-lh,lingual-lh,0.8333333333333334
posteriorcingulate-rh,lingual-lh,0.8333333333333334
precentral-lh,lingual-lh,0.5
precentral-rh (-0.26),lingual-lh,0.0
precuneus-lh,lingual-lh,0.9166666666666665
precuneus-rh,lingual-lh,0.8333333333333331
rostralanteriorcingulate-lh (-0.27),lingual-lh,0.0
rostralanteriorcingulate-lh (-0.33),lingual-lh,0.0
rostralanteriorcingulate-rh (-0.32),lingual-lh,0.0
rostralmiddlefrontal-lh,lingual-lh,0.6666666666666666
rostralmiddlefrontal-rh (-0.29),lingual-lh,0.0
superiorfrontal-lh (-0.25),lingual-lh,0.0
superiorparietal-lh (-0.34),lingual-lh,0.0
superiorparietal-rh,lingual-lh,0.9166666666666665
superiortemporal-lh,lingual-lh,0.9166666666666665
superiortemporal-rh (-0.32),lingual-lh,0.8333333333333335
supramarginal-lh (-0.36),lingual-lh,0.0
temporalpole-lh (-0.21),lingual-lh,0.0
temporalpole-rh (-0.30),lingual-lh,0.8333333333333335
bankssts-rh (-0.23),lingual-lh (-0.34),0.0
bankssts-rh (-0.29),lingual-lh (-0.34),0.9166666666666665
caudalanteriorcingulate-lh (-0.38),lingual-lh (-0.34),0.0
caudalanteriorcingulate-rh (-0.33),lingual-lh (-0.34),0.0
caudalmiddlefrontal-lh,lingual-lh (-0.34),0.8055555555555555
caudalmiddlefrontal-rh (-0.38),lingual-lh (-0.34),0.0
cuneus-lh,lingual-lh (-0.34),0.6666666666666666
entorhinal-lh,lingual-lh (-0.34),0.6666666666666666
entorhinal-lh (-0.35),lingual-lh (-0.34),0.0
entorhinal-rh,lingual-lh (-0.34),0.8333333333333334
entorhinal-rh (-0.27),lingual-lh (-0.34),0.9166666666666665
frontalpole-rh (-0.28),lingual-lh (-0.34),0.0
fusiform-rh (-0.23),lingual-lh (-0.34),0.75
fusiform-rh (-0.24),lingual-lh (-0.34),0.0
inferiorparietal-lh,lingual-lh (-0.34),0.702755905511811
inferiorparietal-rh (-0.26),lingual-lh (-0.34),0.0
inferiortemporal-lh (-0.29),lingual-lh (-0.34),0.0
inferiortemporal-lh (-0.30),lingual-lh (-0.34),0.0
insula-lh,lingual-lh (-0.34),0.6666666666666666
lateraloccipital-lh (-0.31),lingual-lh (-0.34),0.0
lateraloccipital-rh,lingual-lh (-0.34),0.5833333333333333
lateraloccipital-rh (-0.29),lingual-lh (-0.34),0.8333333333333334
lateralorbitofrontal-lh,lingual-lh (-0.34),0.6666666666666666
lateralorbitofrontal-lh (-0.27),lingual-lh (-0.34),0.0
lateralorbitofrontal-rh (-0.25),lingual-lh (-0.34),0.0
lingual-lh,lingual-lh (-0.34),0.6666666666666666
lingual-rh (-0.28),lingual-lh (-0.34),0.0
medialorbitofrontal-lh,lingual-lh (-0.34),1.0
medialorbitofrontal-rh,lingual-lh (-0.34),0.9166666666666667
middletemporal-rh (-0.30),lingual-lh (-0.34),0.0
paracentral-lh (-0.26),lingual-lh (-0.34),0.75
paracentral-lh (-0.29),lingual-lh (-0.34),0.0
paracentral-rh (-0.22),lingual-lh (-0.34),0.0
parahippocampal-lh (-0.39),lingual-lh (-0.34),0.0
parahippocampal-rh,lingual-lh (-0.34),0.8333333333333334
parahippocampal-rh (-0.28),lingual-lh (-0.34),0.9166666666666665
parsopercularis-lh,lingual-lh (-0.34),0.9166666666666666
parsopercularis-rh (-0.22),lingual-lh (-0.34),0.75
parsorbitalis-rh (-0.28),lingual-lh (-0.34),0.0
parstriangularis-lh,lingual-lh (-0.34),0.75
parstriangularis-rh,lingual-lh (-0.34),0.7234848484848484
pericalcarine-rh,lingual-lh (-0.34),0.3333333333333333
posteriorcingulate-lh,lingual-lh (-0.34),0.9045801526717556
posteriorcingulate-rh,lingual-lh (-0.34),0.8939808481532148
precentral-lh,lingual-lh (-0.34),0.5833333333333334
precentral-rh (-0.26),lingual-lh (-0.34),0.0
precuneus-lh,lingual-lh (-0.34),0.8333333333333334
precuneus-rh,lingual-lh (-0.34),0.6666666666666666
rostralanteriorcingulate-lh (-0.27),lingual-lh (-0.34),0.0
rostralanteriorcingulate-lh (-0.33),lingual-lh (-0.34),0.0
rostralanteriorcingulate-rh (-0.32),lingual-lh (-0.34),0.0
rostralmiddlefrontal-lh,lingual-lh (-0.34),0.5833333333333334
rostralmiddlefrontal-rh (-0.29),lingual-lh (-0.34),0.0
superiorfrontal-lh (-0.25),lingual-lh (-0.34),0.0
superiorparietal-lh (-0.34),lingual-lh (-0.34),0.0
superiorparietal-rh,lingual-lh (-0.34),0.8333333333333335
superiortemporal-lh,lingual-lh (-0.34),0.8333333333333334
superiortemporal-rh (-0.32),lingual-lh (-0.34),0.8333333333333334
supramarginal-lh (-0.36),lingual-lh (-0.34),0.0
temporalpole-lh (-0.21),lingual-lh (-0.34),0.0
temporalpole-rh (-0.30),lingual-lh (-0.34),0.8333333333333334
bankssts-rh (-0.23),lingual-rh (-0.28),0.0
bankssts-rh (-0.29),lingual-rh (-0.28),0.9166666666666665
caudalanteriorcingulate-lh (-0.38),lingual-rh (-0.28),0.0
caudalanteriorcingulate-rh (-0.33),lingual-rh (-0.28),0.0
caudalmiddlefrontal-lh,lingual-rh (-0.28),0.8055555555555555
caudalmiddlefrontal-rh (-0.38),lingual-rh (-0.28),0.0
cuneus-lh,lingual-rh (-0.28),0.6666666666666666
entorhinal-lh,lingual-rh (-0.28),0.6666666666666666
entorhinal-lh (-0.35),lingual-rh (-0.28),0.0
entorhinal-rh,lingual-rh (-0.28),0.8333333333333334
entorhinal-rh (-0.27),lingual-rh (-0.28),0.9166666666666665
frontalpole-rh (-0.28),lingual-rh (-0.28),0.0
fusiform-rh (-0.23),lingual-rh (-0.28),0.75
fusiform-rh (-0.24),lingual-rh (-0.28),0.0
inferiorparietal-lh,lingual-rh (-0.28),0.702755905511811
inferiorparietal-rh (-0.26),lingual-rh (-0.28),0.0
inferiortemporal-lh (-0.29),lingual-rh (-0.28),0.0
inferiortemporal-lh (-0.30),lingual-rh (-0.28),0.0
insula-lh,lingual-rh (-0.28),0.6666666666666666
lateraloccipital-lh (-0.31),lingual-rh (-0.28),0.0
lateraloccipital-rh,lingual-rh (-0.28),0.5833333333333333
lateraloccipital-rh (-0.29),lingual-rh (-0.28),0.8333333333333334
lateralorbitofrontal-lh,lingual-rh (-0.28),0.6666666666666666
lateralorbitofrontal-lh (-0.27),lingual-rh (-0.28),0.0
lateralorbitofrontal-rh (-0.25),lingual-rh (-0.28),0.0
lingual-lh,lingual-rh (-0.28),0.6666666666666666
lingual-lh (-0.34),lingual-rh (-0.28),0.0
medialorbitofrontal-lh,lingual-rh (-0.28),1.0
medialorbitofrontal-rh,lingual-rh (-0.28),0.9166666666666667
middletemporal-rh (-0.30),lingual-rh (-0.28),0.0
paracentral-lh (-0.26),lingual-rh (-0.28),0.75
paracentral-lh (-0.29),lingual-rh (-0.28),0.0
paracentral-rh (-0.22),lingual-rh (-0.28),0.0
parahippocampal-lh (-0.39),lingual-rh (-0.28),0.0
parahippocampal-rh,lingual-rh (-0.28),0.8333333333333334
parahippocampal-rh (-0.28),lingual-rh (-0.28),0.9166666666666665
parsopercularis-lh,lingual-rh (-0.28),0.9166666666666666
parsopercularis-rh (-0.22),lingual-rh (-0.28),0.75
parsorbitalis-rh (-0.28),lingual-rh (-0.28),0.0
parstriangularis-lh,lingual-rh (-0.28),0.75
parstriangularis-rh,lingual-rh (-0.28),0.7234848484848484
pericalcarine-rh,lingual-rh (-0.28),0.3333333333333333
